ENSMUSG00000024831	ENSMUST00000119292	19	-1	3310924	3332979	Ighmbp2	protein_coding
ENSMUSG00000024921	ENSMUST00000208705	19	1	26725000	26751631	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208751	19	1	26725003	26755675	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000207812	19	1	26725589	26751654	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000175791	19	1	26725651	26754876	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000207118	19	1	26725799	26753533	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000209085	19	1	26725802	26755675	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000112637	19	1	26725803	26755721	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000207054	19	1	26725806	26755722	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208589	19	1	26725808	26754949	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000176475	19	1	26725811	26754792	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000176698	19	1	26725823	26754783	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000207832	19	1	26725825	26753535	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000177252	19	1	26725827	26753573	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208712	19	1	26725843	26751681	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208186	19	1	26725843	26753527	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208806	19	1	26725914	26729424	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208027	19	1	26725932	26753581	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000175842	19	1	26727111	26751688	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000208091	19	1	26727718	26754781	Smarca2	protein_coding
ENSMUSG00000024921	ENSMUST00000175953	19	1	26728339	26751620	Smarca2	protein_coding
ENSMUSG00000074913	ENSMUST00000235850	19	1	26863281	26865678	Gm815	protein_coding
ENSMUSG00000074913	ENSMUST00000099536	19	1	26863325	26866047	Gm815	protein_coding
ENSMUSG00000024924	ENSMUST00000164746	19	1	27194420	27212256	Vldlr	protein_coding
ENSMUSG00000024924	ENSMUST00000172302	19	1	27194420	27227262	Vldlr	protein_coding
ENSMUSG00000024924	ENSMUST00000047645	19	1	27194757	27227127	Vldlr	protein_coding
ENSMUSG00000024924	ENSMUST00000167487	19	1	27194757	27231631	Vldlr	protein_coding
ENSMUSG00000024924	ENSMUST00000165761	19	1	27216174	27221228	Vldlr	protein_coding
ENSMUSG00000047298	ENSMUST00000056708	19	1	27299988	27314579	Kcnv2	protein_coding
ENSMUSG00000041360	ENSMUST00000076219	19	-1	27366098	27407225	Pum3	protein_coding
ENSMUSG00000041360	ENSMUST00000235297	19	-1	27392741	27404509	Pum3	protein_coding
ENSMUSG00000041360	ENSMUST00000236702	19	-1	27403226	27404837	Pum3	protein_coding
ENSMUSG00000040929	ENSMUST00000165566	19	-1	27739121	27960348	Rfx3	protein_coding
ENSMUSG00000040929	ENSMUST00000046898	19	-1	27739127	27988448	Rfx3	protein_coding
ENSMUSG00000040929	ENSMUST00000174850	19	-1	27745539	27988540	Rfx3	protein_coding
ENSMUSG00000040929	ENSMUST00000172907	19	-1	27745718	27988445	Rfx3	protein_coding
ENSMUSG00000040929	ENSMUST00000174420	19	-1	27844915	27988190	Rfx3	protein_coding
ENSMUSG00000052942	ENSMUST00000162022	19	-1	28236251	28657477	Glis3	protein_coding
ENSMUSG00000052942	ENSMUST00000112612	19	-1	28326973	28657477	Glis3	protein_coding
ENSMUSG00000052942	ENSMUST00000159178	19	-1	28509247	28644085	Glis3	protein_coding
ENSMUSG00000052942	ENSMUST00000161328	19	-1	28509247	28656090	Glis3	protein_coding
ENSMUSG00000024935	ENSMUST00000025875	19	1	28812474	28891360	Slc1a1	protein_coding
ENSMUSG00000064202	ENSMUST00000179171	19	-1	28870442	28889279	Spata6l	protein_coding
ENSMUSG00000064202	ENSMUST00000025872	19	-1	28900464	28941554	Spata6l	protein_coding
ENSMUSG00000064202	ENSMUST00000162110	19	-1	28900930	28945200	Spata6l	protein_coding
ENSMUSG00000064202	ENSMUST00000164777	19	-1	28901088	28940987	Spata6l	protein_coding
ENSMUSG00000064202	ENSMUST00000160542	19	-1	28901088	28940987	Spata6l	protein_coding
ENSMUSG00000064202	ENSMUST00000161813	19	-1	28926131	28941308	Spata6l	protein_coding
ENSMUSG00000040105	ENSMUST00000045674	19	1	28941353	28944211	Plpp6	protein_coding
ENSMUSG00000024780	ENSMUST00000225310	19	1	28967752	28993171	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000225210	19	1	28967767	28992536	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000224511	19	1	28967781	29004081	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000224599	19	1	28967885	28986067	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000050148	19	1	28967900	28997637	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000224092	19	1	28976717	28989586	Cdc37l1	protein_coding
ENSMUSG00000024780	ENSMUST00000224830	19	1	28989309	28993992	Cdc37l1	protein_coding
ENSMUSG00000024782	ENSMUST00000025696	19	-1	28998233	29025361	Ak3	protein_coding
ENSMUSG00000024782	ENSMUST00000125587	19	-1	29003301	29004644	Ak3	protein_coding
ENSMUSG00000024785	ENSMUST00000064393	19	1	29078775	29121243	Rcl1	protein_coding
ENSMUSG00000024785	ENSMUST00000235900	19	1	29078775	29121329	Rcl1	protein_coding
ENSMUSG00000024789	ENSMUST00000025705	19	1	29229228	29290480	Jak2	protein_coding
ENSMUSG00000024789	ENSMUST00000065796	19	1	29229228	29290480	Jak2	protein_coding
ENSMUSG00000024789	ENSMUST00000236990	19	1	29229239	29273091	Jak2	protein_coding
ENSMUSG00000024789	ENSMUST00000238009	19	1	29229841	29289740	Jak2	protein_coding
ENSMUSG00000050957	ENSMUST00000052380	19	-1	29298744	29302756	Insl6	protein_coding
ENSMUSG00000039097	ENSMUST00000044143	19	-1	29309107	29312070	Rln1	protein_coding
ENSMUSG00000016495	ENSMUST00000143467	19	-1	29325999	29339370	Plgrkt	protein_coding
ENSMUSG00000016495	ENSMUST00000152936	19	-1	29326077	29339273	Plgrkt	protein_coding
ENSMUSG00000016495	ENSMUST00000016639	19	-1	29326105	29339370	Plgrkt	protein_coding
ENSMUSG00000016495	ENSMUST00000155367	19	-1	29328434	29338807	Plgrkt	protein_coding
ENSMUSG00000016495	ENSMUST00000126800	19	-1	29328528	29339224	Plgrkt	protein_coding
ENSMUSG00000016495	ENSMUST00000138051	19	-1	29335776	29344708	Plgrkt	protein_coding
ENSMUSG00000016496	ENSMUST00000016640	19	1	29344855	29365495	Cd274	protein_coding
ENSMUSG00000016498	ENSMUST00000112576	19	1	29388319	29448561	Pdcd1lg2	protein_coding
ENSMUSG00000016498	ENSMUST00000235164	19	1	29399459	29448552	Pdcd1lg2	protein_coding
ENSMUSG00000038658	ENSMUST00000043610	19	1	29499682	29584229	Ric1	protein_coding
ENSMUSG00000038658	ENSMUST00000162492	19	1	29510636	29581600	Ric1	protein_coding
ENSMUSG00000046324	ENSMUST00000159692	19	-1	29585614	29625815	Ermp1	protein_coding
ENSMUSG00000024806	ENSMUST00000025719	19	1	29675224	29686034	Mlana	protein_coding
ENSMUSG00000046138	ENSMUST00000175726	19	-1	29691802	29782907	9930021J03Rik	protein_coding
ENSMUSG00000046138	ENSMUST00000175764	19	-1	29692713	29721012	9930021J03Rik	protein_coding
ENSMUSG00000046138	ENSMUST00000177155	19	-1	29692975	29783389	9930021J03Rik	protein_coding
ENSMUSG00000074909	ENSMUST00000099525	19	-1	29785800	29790374	Ranbp6	protein_coding
ENSMUSG00000024810	ENSMUST00000120388	19	1	29902514	29938118	Il33	protein_coding
ENSMUSG00000024810	ENSMUST00000144528	19	1	29902515	29929477	Il33	protein_coding
ENSMUSG00000024810	ENSMUST00000177518	19	1	29902532	29936375	Il33	protein_coding
ENSMUSG00000024810	ENSMUST00000025724	19	1	29923190	29938104	Il33	protein_coding
ENSMUSG00000024810	ENSMUST00000136850	19	1	29929216	29930213	Il33	protein_coding
ENSMUSG00000024815	ENSMUST00000025727	19	1	29981190	29983418	Trpd52l3	protein_coding
ENSMUSG00000024817	ENSMUST00000025739	19	1	30007913	30071122	Uhrf2	protein_coding
ENSMUSG00000024827	ENSMUST00000025778	19	-1	30075847	30152829	Gldc	protein_coding
ENSMUSG00000024863	ENSMUST00000025797	19	1	30210342	30217087	Mbl2	protein_coding
ENSMUSG00000024868	ENSMUST00000025803	19	-1	30523263	30527065	Dkk1	protein_coding
ENSMUSG00000052920	ENSMUST00000065067	19	-1	30541889	31742433	Prkg1	protein_coding
ENSMUSG00000052920	ENSMUST00000239061	19	-1	30545427	30707982	Prkg1	protein_coding
ENSMUSG00000052920	ENSMUST00000073581	19	-1	30545947	31641770	Prkg1	protein_coding
ENSMUSG00000052920	ENSMUST00000182459	19	-1	30546363	30551555	Prkg1	protein_coding
ENSMUSG00000053536	ENSMUST00000066039	19	1	31060237	31064469	Cstf2t	protein_coding
ENSMUSG00000052595	ENSMUST00000224564	19	1	31846164	31910248	A1cf	protein_coding
ENSMUSG00000052595	ENSMUST00000224304	19	1	31846164	31925973	A1cf	protein_coding
ENSMUSG00000052595	ENSMUST00000075838	19	1	31846164	31926395	A1cf	protein_coding
ENSMUSG00000052595	ENSMUST00000224400	19	1	31846173	31910173	A1cf	protein_coding
ENSMUSG00000024887	ENSMUST00000237104	19	-1	31959997	32085556	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000236504	19	-1	31962034	32080540	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000096119	19	-1	31962054	32038869	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000235213	19	-1	31963924	32080524	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000236030	19	-1	31964092	32085549	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000235273	19	-1	31991806	32085611	Asah2	protein_coding
ENSMUSG00000024887	ENSMUST00000236208	19	-1	32002233	32085568	Asah2	protein_coding
ENSMUSG00000040451	ENSMUST00000099514	19	-1	32100127	32365912	Sgms1	protein_coding
ENSMUSG00000040451	ENSMUST00000151289	19	-1	32100128	32188413	Sgms1	protein_coding
ENSMUSG00000040451	ENSMUST00000142618	19	-1	32100130	32326716	Sgms1	protein_coding
ENSMUSG00000040451	ENSMUST00000151822	19	-1	32137461	32173828	Sgms1	protein_coding
ENSMUSG00000062456	ENSMUST00000078034	19	-1	32443265	32443978	Rpl9-ps6	protein_coding
ENSMUSG00000024896	ENSMUST00000025827	19	1	32463169	32492764	Minpp1	protein_coding
ENSMUSG00000024899	ENSMUST00000235594	19	1	32573190	32643110	Papss2	protein_coding
ENSMUSG00000024899	ENSMUST00000236290	19	1	32597405	32644585	Papss2	protein_coding
ENSMUSG00000024899	ENSMUST00000025833	19	1	32597405	32644587	Papss2	protein_coding
ENSMUSG00000013662	ENSMUST00000235412	19	-1	32649038	32689731	Atad1	protein_coding
ENSMUSG00000013662	ENSMUST00000236985	19	-1	32650222	32717151	Atad1	protein_coding
ENSMUSG00000013662	ENSMUST00000235142	19	-1	32650222	32717183	Atad1	protein_coding
ENSMUSG00000013662	ENSMUST00000070210	19	-1	32650222	32717186	Atad1	protein_coding
ENSMUSG00000013662	ENSMUST00000236011	19	-1	32650222	32717186	Atad1	protein_coding
ENSMUSG00000013662	ENSMUST00000237752	19	-1	32652858	32689697	Atad1	protein_coding
ENSMUSG00000013663	ENSMUST00000013807	19	1	32734897	32803560	Pten	protein_coding
ENSMUSG00000079344	ENSMUST00000143522	19	-1	33475437	33495180	Lipo4	protein_coding
ENSMUSG00000024766	ENSMUST00000112508	19	-1	33532560	33567708	Lipo3	protein_coding
ENSMUSG00000024766	ENSMUST00000025694	19	-1	33532567	33739351	Lipo3	protein_coding
ENSMUSG00000086812	ENSMUST00000124230	19	-1	33590107	33602652	Gm8978	protein_coding
ENSMUSG00000087303	ENSMUST00000147153	19	-1	33697199	33728759	Lipo2	protein_coding
ENSMUSG00000079342	ENSMUST00000148137	19	-1	33752898	33764859	Lipo1	protein_coding
ENSMUSG00000024768	ENSMUST00000025680	19	1	33938587	33954210	Lipf	protein_coding
ENSMUSG00000024771	ENSMUST00000225505	19	1	33985690	34025197	Lipk	protein_coding
ENSMUSG00000024771	ENSMUST00000054260	19	1	33985701	34025235	Lipk	protein_coding
ENSMUSG00000024770	ENSMUST00000025682	19	1	34044758	34062318	Lipn	protein_coding
ENSMUSG00000024770	ENSMUST00000126710	19	1	34044778	34051027	Lipn	protein_coding
ENSMUSG00000056078	ENSMUST00000025685	19	1	34078333	34100087	Lipm	protein_coding
ENSMUSG00000024774	ENSMUST00000025686	19	-1	34098869	34143453	Ankrd22	protein_coding
ENSMUSG00000024776	ENSMUST00000239240	19	1	34169629	34217733	Stambpl1	protein_coding
ENSMUSG00000024776	ENSMUST00000054956	19	1	34169629	34217733	Stambpl1	protein_coding
ENSMUSG00000024776	ENSMUST00000129535	19	1	34170222	34208842	Stambpl1	protein_coding
ENSMUSG00000024776	ENSMUST00000119603	19	1	34195024	34217731	Stambpl1	protein_coding
ENSMUSG00000035783	ENSMUST00000039631	19	-1	34218490	34232990	Acta2	protein_coding
ENSMUSG00000035783	ENSMUST00000238147	19	-1	34222478	34231630	Acta2	protein_coding
ENSMUSG00000024778	ENSMUST00000025691	19	1	34268066	34305172	Fas	protein_coding
ENSMUSG00000024778	ENSMUST00000112472	19	1	34268082	34286750	Fas	protein_coding
ENSMUSG00000024778	ENSMUST00000235232	19	1	34268082	34305166	Fas	protein_coding
ENSMUSG00000050370	ENSMUST00000050562	19	-1	34451178	34452564	Ch25h	protein_coding
ENSMUSG00000024781	ENSMUST00000178114	19	-1	34469718	34504874	Lipa	protein_coding
ENSMUSG00000024781	ENSMUST00000049572	19	-1	34469718	34504874	Lipa	protein_coding
ENSMUSG00000045932	ENSMUST00000149829	19	1	34528094	34550592	Ifit2	protein_coding
ENSMUSG00000045932	ENSMUST00000102826	19	1	34528110	34553819	Ifit2	protein_coding
ENSMUSG00000074896	ENSMUST00000102825	19	1	34560931	34566131	Ifit3	protein_coding
ENSMUSG00000079339	ENSMUST00000112467	19	-1	34570291	34576727	Ifit1bl1	protein_coding
ENSMUSG00000079339	ENSMUST00000168254	19	-1	34570291	34579356	Ifit1bl1	protein_coding
ENSMUSG00000062488	ENSMUST00000076249	19	1	34585370	34590801	Ifit3b	protein_coding
ENSMUSG00000067297	ENSMUST00000087357	19	-1	34594449	34618143	Ifit1bl2	protein_coding
ENSMUSG00000034459	ENSMUST00000102824	19	1	34618271	34627409	Ifit1	protein_coding
ENSMUSG00000009378	ENSMUST00000009522	19	-1	34645803	34724689	Slc16a12	protein_coding
ENSMUSG00000033610	ENSMUST00000036584	19	-1	34784340	34856855	Pank1	protein_coding
ENSMUSG00000033610	ENSMUST00000112460	19	-1	34788294	34855317	Pank1	protein_coding
ENSMUSG00000033610	ENSMUST00000238065	19	-1	34788295	34855253	Pank1	protein_coding
ENSMUSG00000024795	ENSMUST00000087341	19	1	34899761	34953135	Kif20b	protein_coding
ENSMUSG00000024795	ENSMUST00000223907	19	1	34899792	34953145	Kif20b	protein_coding
ENSMUSG00000024795	ENSMUST00000223776	19	1	34899834	34909085	Kif20b	protein_coding
ENSMUSG00000024795	ENSMUST00000225151	19	1	34947481	34953134	Kif20b	protein_coding
ENSMUSG00000024798	ENSMUST00000164639	19	-1	35936134	36034740	Htr7	protein_coding
ENSMUSG00000024798	ENSMUST00000166074	19	-1	35936145	36034768	Htr7	protein_coding
ENSMUSG00000024798	ENSMUST00000099505	19	-1	35937715	36034773	Htr7	protein_coding
ENSMUSG00000024800	ENSMUST00000025714	19	1	36061131	36082177	Rpp30	protein_coding
ENSMUSG00000024803	ENSMUST00000237142	19	-1	36089365	36097499	Ankrd1	protein_coding
ENSMUSG00000024803	ENSMUST00000025718	19	-1	36089366	36097310	Ankrd1	protein_coding
ENSMUSG00000024805	ENSMUST00000225920	19	1	36325709	36438370	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000071267	19	1	36356468	36433604	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000224772	19	1	36356506	36433343	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000224679	19	1	36356506	36433343	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000224971	19	1	36369644	36417448	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000225411	19	1	36387148	36433592	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000062389	19	1	36387148	36433592	Pcgf5	protein_coding
ENSMUSG00000024805	ENSMUST00000224859	19	1	36414569	36433100	Pcgf5	protein_coding
ENSMUSG00000041180	ENSMUST00000169036	19	1	36532068	36597642	Hectd2	protein_coding
ENSMUSG00000041180	ENSMUST00000047247	19	1	36532069	36598535	Hectd2	protein_coding
ENSMUSG00000067279	ENSMUST00000087321	19	-1	36709131	36714053	Ppp1r3c	protein_coding
ENSMUSG00000024811	ENSMUST00000025729	19	1	36811632	36870877	Tnks2	protein_coding
ENSMUSG00000024811	ENSMUST00000167724	19	1	36835281	36849863	Tnks2	protein_coding
ENSMUSG00000024811	ENSMUST00000168718	19	1	36836494	36843703	Tnks2	protein_coding
ENSMUSG00000024811	ENSMUST00000164665	19	1	36849151	36861486	Tnks2	protein_coding
ENSMUSG00000047632	ENSMUST00000238948	19	-1	36894950	36896999	Fgfbp3	protein_coding
ENSMUSG00000047632	ENSMUST00000057337	19	-1	36894950	36897015	Fgfbp3	protein_coding
ENSMUSG00000040565	ENSMUST00000099494	19	1	36903479	36990152	Btaf1	protein_coding
ENSMUSG00000039652	ENSMUST00000079754	19	-1	36998691	37184861	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000124158	19	-1	36998697	37151495	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000154376	19	-1	36999279	37153463	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000136286	19	-1	36999279	37184861	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000126188	19	-1	37000370	37184872	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000132580	19	-1	37001335	37184692	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000123727	19	-1	37002039	37175508	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000126781	19	-1	37031462	37184907	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000133988	19	-1	37151837	37155417	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000142973	19	-1	37151993	37153456	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000131917	19	-1	37152023	37186000	Cpeb3	protein_coding
ENSMUSG00000039652	ENSMUST00000128642	19	-1	37152088	37152616	Cpeb3	protein_coding
ENSMUSG00000023307	ENSMUST00000024078	19	1	37184942	37199550	Marchf5	protein_coding
ENSMUSG00000023307	ENSMUST00000112391	19	1	37184967	37198475	Marchf5	protein_coding
ENSMUSG00000023307	ENSMUST00000128530	19	1	37194589	37199376	Marchf5	protein_coding
ENSMUSG00000056999	ENSMUST00000131070	19	-1	37246142	37340010	Ide	protein_coding
ENSMUSG00000012443	ENSMUST00000012587	19	1	37364851	37410307	Kif11	protein_coding
ENSMUSG00000024986	ENSMUST00000025944	19	1	37423258	37429179	Hhex	protein_coding
ENSMUSG00000024986	ENSMUST00000128184	19	1	37425187	37429120	Hhex	protein_coding
ENSMUSG00000053799	ENSMUST00000238954	19	1	37509327	37672507	Exoc6	protein_coding
ENSMUSG00000053799	ENSMUST00000066439	19	1	37538866	37672507	Exoc6	protein_coding
ENSMUSG00000053799	ENSMUST00000238817	19	1	37538907	37671703	Exoc6	protein_coding
ENSMUSG00000062432	ENSMUST00000073391	19	1	37674029	37681846	Cyp26c1	protein_coding
ENSMUSG00000024987	ENSMUST00000025946	19	1	37686246	37689984	Cyp26a1	protein_coding
ENSMUSG00000048612	ENSMUST00000172095	19	-1	37887484	38032025	Myof	protein_coding
ENSMUSG00000048612	ENSMUST00000041475	19	-1	37887676	38032025	Myof	protein_coding
ENSMUSG00000048612	ENSMUST00000226068	19	-1	37887758	38031799	Myof	protein_coding
ENSMUSG00000048612	ENSMUST00000225159	19	-1	37887972	37955574	Myof	protein_coding
ENSMUSG00000048612	ENSMUST00000224900	19	-1	37888049	37892170	Myof	protein_coding
ENSMUSG00000024989	ENSMUST00000236044	19	1	38043485	38062871	Cep55	protein_coding
ENSMUSG00000024989	ENSMUST00000116506	19	1	38043488	38061946	Cep55	protein_coding
ENSMUSG00000024989	ENSMUST00000096096	19	1	38043488	38062869	Cep55	protein_coding
ENSMUSG00000024989	ENSMUST00000169673	19	1	38043490	38062869	Cep55	protein_coding
ENSMUSG00000024989	ENSMUST00000237408	19	1	38043537	38062869	Cep55	protein_coding
ENSMUSG00000054200	ENSMUST00000067098	19	1	38085519	38102711	Ffar4	protein_coding
ENSMUSG00000024990	ENSMUST00000025951	19	-1	38105077	38113696	Rbp4	protein_coding
ENSMUSG00000024990	ENSMUST00000112335	19	-1	38105078	38113276	Rbp4	protein_coding
ENSMUSG00000024990	ENSMUST00000236283	19	-1	38112518	38113173	Rbp4	protein_coding
ENSMUSG00000024990	ENSMUST00000237287	19	-1	38112744	38113729	Rbp4	protein_coding
ENSMUSG00000024992	ENSMUST00000112329	19	1	38121229	38172406	Pde6c	protein_coding
ENSMUSG00000024992	ENSMUST00000025956	19	1	38121394	38172187	Pde6c	protein_coding
ENSMUSG00000054237	ENSMUST00000067167	19	-1	38176929	38212586	Fra10ac1	protein_coding
ENSMUSG00000067242	ENSMUST00000198518	19	1	38252984	38300662	Lgi1	protein_coding
ENSMUSG00000067242	ENSMUST00000199812	19	1	38253025	38295257	Lgi1	protein_coding
ENSMUSG00000067242	ENSMUST00000198045	19	1	38253094	38295256	Lgi1	protein_coding
ENSMUSG00000067242	ENSMUST00000196090	19	1	38253119	38294950	Lgi1	protein_coding
ENSMUSG00000044026	ENSMUST00000054098	19	1	38384428	38394058	Slc35g1	protein_coding
ENSMUSG00000024998	ENSMUST00000182481	19	1	38469569	38771874	Plce1	protein_coding
ENSMUSG00000024998	ENSMUST00000169713	19	1	38512641	38773474	Plce1	protein_coding
ENSMUSG00000024998	ENSMUST00000182267	19	1	38512653	38771239	Plce1	protein_coding
ENSMUSG00000024998	ENSMUST00000182999	19	1	38571812	38640451	Plce1	protein_coding
ENSMUSG00000024999	ENSMUST00000025963	19	-1	38776572	38807681	Noc3l	protein_coding
ENSMUSG00000048720	ENSMUST00000037302	19	1	38825023	38908367	Tbc1d12	protein_coding
ENSMUSG00000048720	ENSMUST00000235558	19	1	38825121	38907882	Tbc1d12	protein_coding
ENSMUSG00000025001	ENSMUST00000025965	19	1	38919359	38959495	Hells	protein_coding
ENSMUSG00000025001	ENSMUST00000145051	19	1	38919618	38932358	Hells	protein_coding
ENSMUSG00000025002	ENSMUST00000025966	19	1	38995463	39031137	Cyp2c55	protein_coding
ENSMUSG00000067231	ENSMUST00000087236	19	1	39049459	39082388	Cyp2c65	protein_coding
ENSMUSG00000067229	ENSMUST00000087234	19	1	39102342	39175200	Cyp2c66	protein_coding
ENSMUSG00000003053	ENSMUST00000176624	19	1	39257849	39319092	Cyp2c29	protein_coding
ENSMUSG00000003053	ENSMUST00000003137	19	1	39275518	39319143	Cyp2c29	protein_coding
ENSMUSG00000032808	ENSMUST00000035488	19	-1	39378000	39451519	Cyp2c38	protein_coding
ENSMUSG00000025003	ENSMUST00000025968	19	1	39499306	39556973	Cyp2c39	protein_coding
ENSMUSG00000062624	ENSMUST00000067328	19	-1	39597286	39637495	Cyp2c67	protein_coding
ENSMUSG00000074882	ENSMUST00000099472	19	-1	39677278	39729498	Cyp2c68	protein_coding
ENSMUSG00000025004	ENSMUST00000160476	19	-1	39755515	39801258	Cyp2c40	protein_coding
ENSMUSG00000025004	ENSMUST00000239028	19	-1	39755518	39801258	Cyp2c40	protein_coding
ENSMUSG00000025004	ENSMUST00000162507	19	-1	39795683	39801188	Cyp2c40	protein_coding
ENSMUSG00000092008	ENSMUST00000168838	19	-1	39831258	39875243	Cyp2c69	protein_coding
ENSMUSG00000042248	ENSMUST00000049178	19	1	39980868	40000687	Cyp2c37	protein_coding
ENSMUSG00000067225	ENSMUST00000048959	19	-1	40026384	40062271	Cyp2c54	protein_coding
ENSMUSG00000054827	ENSMUST00000068094	19	1	40078132	40102394	Cyp2c50	protein_coding
ENSMUSG00000054827	ENSMUST00000080171	19	1	40078140	40102394	Cyp2c50	protein_coding
ENSMUSG00000060613	ENSMUST00000051846	19	-1	40141797	40175730	Cyp2c70	protein_coding
ENSMUSG00000055044	ENSMUST00000068439	19	-1	40209617	40260060	Pdlim1	protein_coding
ENSMUSG00000055044	ENSMUST00000182432	19	-1	40219036	40260286	Pdlim1	protein_coding
ENSMUSG00000025006	ENSMUST00000239304	19	-1	40283197	40365318	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000226047	19	-1	40283197	40502184	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000224247	19	-1	40283205	40502194	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000225148	19	-1	40283215	40502117	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000224667	19	-1	40283215	40502148	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000225153	19	-1	40283215	40502180	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000238831	19	-1	40283215	40502180	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000225710	19	-1	40283344	40300192	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000225786	19	-1	40283441	40439831	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000099466	19	-1	40283493	40390711	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000165469	19	-1	40283493	40390711	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000099467	19	-1	40283493	40390711	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000165212	19	-1	40283493	40390711	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000224583	19	-1	40340846	40371275	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000225766	19	-1	40353535	40371077	Sorbs1	protein_coding
ENSMUSG00000025006	ENSMUST00000224233	19	-1	40353594	40476190	Sorbs1	protein_coding
ENSMUSG00000025007	ENSMUST00000176939	19	-1	40538701	40576813	Aldh18a1	protein_coding
ENSMUSG00000025007	ENSMUST00000025979	19	-1	40538701	40576907	Aldh18a1	protein_coding
ENSMUSG00000025007	ENSMUST00000175967	19	-1	40541871	40543185	Aldh18a1	protein_coding
ENSMUSG00000025007	ENSMUST00000176955	19	-1	40562788	40576828	Aldh18a1	protein_coding
ENSMUSG00000025007	ENSMUST00000149476	19	-1	40566059	40576854	Aldh18a1	protein_coding
ENSMUSG00000025007	ENSMUST00000175932	19	-1	40566102	40576826	Aldh18a1	protein_coding
ENSMUSG00000025008	ENSMUST00000025981	19	-1	40584890	40600677	Tctn3	protein_coding
ENSMUSG00000025008	ENSMUST00000135795	19	-1	40593542	40600647	Tctn3	protein_coding
ENSMUSG00000025008	ENSMUST00000132452	19	-1	40595569	40600644	Tctn3	protein_coding
ENSMUSG00000048120	ENSMUST00000134063	19	1	40600841	40728238	Entpd1	protein_coding
ENSMUSG00000048120	ENSMUST00000112231	19	1	40648214	40730046	Entpd1	protein_coding
